EMG,EMG ¿n¤À
-0.0390625,0.0189697
-0.0427246,0.01922
-0.0164795,0.01922
-0.0268555,0.0191895
0.012207,0.0191956
0.0274658,0.0193604
0.00976563,0.0192993
0.0268555,0.0192017
0.0305176,0.0194275
0.0280762,0.0194397
0.043335,0.0198547
0.0610352,0.0204468
0.0274658,0.020343
0.0366211,0.0207031
-0.0299072,0.0209473
0.00244141,0.0208252
0.0421143,0.0211487
-0.0311279,0.0213989
-0.0219727,0.0215454
-0.0183105,0.0217224
-0.00732422,0.0214966
-0.000610352,0.021228
-0.00427246,0.0211243
0.0158691,0.0210571
-0.0134277,0.0211731
-0.00793457,0.0212463
-0.00915527,0.0213135
0.020752,0.02146
0.000610352,0.0213013
0.0213623,0.0214111
0.0152588,0.0213867
-0.0286865,0.021637
0.0170898,0.0213989
0.0378418,0.0212402
-0.0109863,0.0213257
0.0183105,0.0211609
-0.0195313,0.021344
-0.0488281,0.0216858
-0.0415039,0.0217163
0.00488281,0.0212891
-0.0109863,0.0208923
-0.0115967,0.0206421
-0.0158691,0.0206177
-0.0152588,0.0206787
0.00671387,0.0206238
0.0164795,0.0202332
0.0317383,0.0200745
0.00915527,0.019812
0.0128174,0.0197632
0.0134277,0.0198608
0.010376,0.0195923
-0.00183105,0.0195801
-0.020752,0.0196777
0.00671387,0.0196228
-0.0189209,0.0197876
0.0610352,0.0199829
-0.0622559,0.0204712
-0.0231934,0.0207031
0.00244141,0.0206665
0.0482178,0.0210938
0.00366211,0.0209595
0.0323486,0.0211487
-0.0134277,0.0212341
0.00305176,0.0209961
0.0146484,0.0205505
0.00732422,0.0202881
-0.0158691,0.0201843
0.000610352,0.0201294
-0.0231934,0.0202515
-0.00915527,0.0200439
-0.00976563,0.0198669
-0.0115967,0.0196899
-0.00976563,0.0194641
0.0158691,0.0194031
0.020752,0.0194519
0.0219727,0.0195313
-0.0152588,0.0195801
-0.00488281,0.0193604
0.0512695,0.0197937
0.0640869,0.0203125
0.0109863,0.0203979
-0.0805664,0.0211609
0.0177002,0.0212708
0.0158691,0.0213806
-0.0219727,0.0215027
-0.043335,0.0218262
-0.0366211,0.0221436
-0.00549316,0.0219055
-0.0134277,0.0219177
-0.00366211,0.0217224
-0.020752,0.0215088
0.0128174,0.0210022
0.0256348,0.0212219
0.020752,0.0213562
-0.0146484,0.0214966
0.0158691,0.0213318
-0.00915527,0.0210327
0.0280762,0.0211914
0.0109863,0.0212402
-0.00915527,0.0208435
0.0146484,0.0205994
0.0299072,0.0204712
0.00549316,0.0203613
0.0128174,0.0202209
0.0250244,0.0203491
-0.088501,0.0209595
0.0280762,0.0211426
-0.00610352,0.0209351
-0.0372314,0.0210022
-0.010376,0.0208252
-0.00549316,0.0204468
-0.022583,0.0200623
-0.0128174,0.0199158
0.0244141,0.0197937
0.00976563,0.0195923
-0.00183105,0.0195862
0.0164795,0.0193298
-0.00793457,0.0190979
0.0158691,0.0190369
-0.0012207,0.018866
0.0109863,0.0189026
0.0152588,0.0190491
0.00488281,0.0190552
0.0109863,0.0190063
0.00732422,0.0189453
0,0.018866
-0.00915527,0.018866
0.00854492,0.0187439
-0.0195313,0.0189331
-0.020752,0.018927
0.00732422,0.0188477
0.020752,0.0187683
-0.0262451,0.0188599
0.0384521,0.018866
-0.00427246,0.0187988
0.0134277,0.01875
-0.00427246,0.0185974
0.0140381,0.0182495
0.0183105,0.0180176
0.0183105,0.0181519
0.0140381,0.0181824
-0.00671387,0.0181335
0.00427246,0.0180176
0.0109863,0.0179749
0,0.0179077
-0.00488281,0.0177917
-0.020752,0.0176819
-0.00549316,0.0176453
-0.0476074,0.0179932
0.00793457,0.0179382
-0.0244141,0.0180786
-0.0512695,0.018573
-0.0445557,0.018811
-0.0164795,0.0189087
-0.0360107,0.0190796
-0.00732422,0.0185425
0.0427246,0.0183472
0.00915527,0.0182068
0.0195313,0.0183777
0.0213623,0.0181091
0.0183105,0.0182556
0.0372314,0.0183044
0.0421143,0.0185913
0.0128174,0.018689
0.0152588,0.0186951
0.0219727,0.0188416
0.057373,0.0192566
0.0640869,0.0198914
0.0292969,0.0199524
-0.0238037,0.0200989
-0.0164795,0.020166
0.0268555,0.0203186
-0.0219727,0.0204407
-0.0408936,0.0206909
-0.0628662,0.0211121
-0.0665283,0.0215576
0.0140381,0.0215454
0.00671387,0.0215637
0.065918,0.0217102
-0.00549316,0.0211243
-0.0561523,0.0215759
0.172119,0.0224915
-0.0683594,0.022998
-0.0518799,0.0233582
-0.0280762,0.0234192
0.0439453,0.0234253
-0.0292969,0.0233521
-0.0506592,0.0238037
-0.0531006,0.0242004
-0.0250244,0.0244141
-0.0256348,0.0244629
-0.0146484,0.0244812
0.057373,0.0247986
0.0738525,0.0253296
-0.00793457,0.0252625
-0.0256348,0.0253601
-0.0213623,0.0254822
0.00183105,0.0252197
0.0170898,0.0252808
-0.0396729,0.0255859
-0.0262451,0.0257019
-0.0488281,0.0258911
-0.0683594,0.0265198
-0.0512695,0.0269043
-0.0219727,0.0268738
0.0366211,0.026355
0.0134277,0.0262085
0.000610352,0.0261536
0.0738525,0.0265198
-0.0531006,0.026947
0.0213623,0.0271057
0.0372314,0.0272522
0.0524902,0.0276489
-0.0476074,0.0278809
-0.0109863,0.0278931
-0.0402832,0.0282776
-0.0335693,0.0284485
-0.0219727,0.0285889
0.00915527,0.0285217
-0.0109863,0.0286194
-0.123901,0.0297485
0.0457764,0.0300537
-0.0524902,0.0305298
0.0152588,0.0305725
-0.0201416,0.0307007
-0.0109863,0.0308105
-0.012207,0.0308411
0.045166,0.0312073
0.0231934,0.0312439
0.022583,0.0312622
-0.0134277,0.0313232
-0.0292969,0.0314087
-0.116577,0.032312
0.0164795,0.0320923
-0.0305176,0.0323547
0.0543213,0.0327637
-0.10498,0.0337708
-0.0958252,0.0345886
0.0427246,0.0348328
0.0457764,0.0351074
0.00915527,0.0350586
-0.00183105,0.0350098
-0.0408936,0.035376
-0.0616455,0.0358826
-0.0848389,0.036731
-0.0415039,0.0370972
0.19043,0.0387939
-0.105591,0.0397949
-0.123291,0.0405518
0.108032,0.0415527
0.0860596,0.0421692
0.0170898,0.0418274
0.0189209,0.041571
0.010376,0.04151
0.0146484,0.0412964
0.010376,0.0413269
-0.0183105,0.0410828
-0.0164795,0.041156
-0.0952148,0.0419128
0.0189209,0.0418884
0.0994873,0.0427002
-0.0518799,0.0428467
-0.00427246,0.0424683
-0.012207,0.0424622
0.032959,0.0426392
0.0299072,0.0427185
0.0402832,0.0425476
-0.00610352,0.0419678
-0.0115967,0.0417908
-0.0256348,0.0418091
-0.00366211,0.0416809
-0.0689697,0.0421021
0.055542,0.0424377
-0.0531006,0.0425598
-0.0872803,0.042804
-0.0341797,0.0424805
0.00854492,0.0424255
-0.0274658,0.0426331
-0.0390625,0.0423645
-0.010376,0.0424133
-0.0341797,0.0421936
-0.00183105,0.0404907
0.00976563,0.0399048
0.0115967,0.039502
-0.0292969,0.0395142
-0.0653076,0.0397278
-0.0115967,0.0395508
0.00732422,0.0391174
0.0372314,0.0389587
-0.0390625,0.0390991
-0.0170898,0.0390137
0.010376,0.0389709
0.0140381,0.0385376
-0.0219727,0.0380188
-0.145874,0.0393982
0.0286865,0.0394287
-0.199585,0.0412109
0.147095,0.0426636
-0.0518799,0.0430115
-0.0531006,0.0431458
-0.0183105,0.0430664
0.078125,0.0433594
0.0927734,0.0436035
0.0628662,0.0437195
0.0274658,0.0437744
0.00854492,0.0434937
-0.0152588,0.043512
0.0378418,0.0438843
-0.0134277,0.04328
-0.000610352,0.0427551
0.0476074,0.0430176
-0.0598145,0.0432434
0.00366211,0.0427551
0.0189209,0.0424683
-0.0146484,0.0425049
-0.166626,0.0437683
0.0134277,0.0435669
-0.0177002,0.0435242
-0.055542,0.043988
-0.0482178,0.0443604
-0.0640869,0.0437622
-0.022583,0.0435303
0.10376,0.044043
-0.0378418,0.0442688
-0.0482178,0.0445496
0.0164795,0.0446045
0.0335693,0.0448181
0.0805664,0.0451721
0.00244141,0.0449646
-0.0445557,0.0451843
-0.0146484,0.0451965
-0.0323486,0.0452271
0.0177002,0.0442383
0.0109863,0.0441833
-0.0494385,0.0443726
-0.0726318,0.0445557
-0.106201,0.0445679
-0.122681,0.0448364
0.00732422,0.0444824
0.111084,0.0451355
-0.0836182,0.0458801
0.0170898,0.0460327
0.0524902,0.0461487
0.067749,0.0462097
0.057373,0.0459351
0.0500488,0.0460205
0.00488281,0.044165
0.0390625,0.0434998
-0.0695801,0.0429626
-0.117798,0.0430603
0.0384521,0.0425842
-0.140991,0.0438232
0.0799561,0.0444336
-0.032959,0.0446594
0.00366211,0.0445496
0.0292969,0.0447388
0.0244141,0.0447998
-0.0177002,0.044812
0.0506592,0.0443665
0.00732422,0.0442505
0.00915527,0.0433472
0.0402832,0.0432312
0.0610352,0.0437988
-0.0408936,0.0440857
-0.0372314,0.0441284
0.0531006,0.0443604
-0.0537109,0.0444946
-0.0231934,0.0446655
-0.0488281,0.0450378
-0.0164795,0.0449463
-0.0268555,0.0451782
-0.0512695,0.0450012
0.0469971,0.0449158
-0.115356,0.0455383
0.098877,0.0456543
-0.020752,0.04552
-0.0213623,0.0456482
0.00793457,0.0454529
-0.0787354,0.0458496
-0.0494385,0.0462402
0.0201416,0.0460999
0.022583,0.0463074
-0.00183105,0.046228
-0.0769043,0.0468811
0.0286865,0.046875
-0.000610352,0.046228
0.0231934,0.046344
0.0134277,0.046405
-0.0152588,0.0461853
-0.0201416,0.0459961
0.0146484,0.0459717
0.0134277,0.0460022
-0.00915527,0.0459534
-0.0189209,0.0459229
-0.0726318,0.0451904
-0.0115967,0.0450195
-0.0561523,0.0435852
0.0384521,0.0424988
-0.0164795,0.0421448
0.0445557,0.0420593
-0.0250244,0.0421265
-0.0366211,0.0417114
0.0152588,0.0409363
0.0933838,0.0412415
0.132446,0.0422913
-0.132446,0.0435303
0.00427246,0.0434204
0.0390625,0.0434326
-0.0830078,0.0441284
0.078125,0.0449036
-0.000610352,0.0444336
-0.0360107,0.0441956
-0.0262451,0.0444214
0.0445557,0.0446777
-0.0738525,0.0452698
0.03479,0.0439514
-0.0628662,0.0444458
0.0109863,0.0443787
-0.0219727,0.044043
0.0891113,0.0444519
0.0195313,0.0440063
-0.0500488,0.044281
-0.133667,0.0445801
0.0653076,0.0448547
0.0671387,0.0450439
-0.0469971,0.0453491
-0.0335693,0.0453491
-0.0274658,0.0448181
0.0158691,0.0449524
0.012207,0.0446289
0.0354004,0.0448364
0.0152588,0.0446655
0.00305176,0.044519
-0.0653076,0.0450623
-0.0512695,0.0450806
0.0671387,0.0450256
0.00183105,0.0439819
-0.0421143,0.0431763
-0.0457764,0.0435608
0.0628662,0.0430786
0.0170898,0.0424133
0.010376,0.0423462
0.0140381,0.0419617
0.043335,0.0417175
0.0439453,0.0415833
0.065918,0.0417419
0.020752,0.0419006
-0.0244141,0.0417542
-0.0531006,0.0415894
0.088501,0.0412964
-0.00244141,0.0409363
-0.0921631,0.040448
-0.0976563,0.040625
-0.164185,0.0419373
0.0189209,0.0420898
-0.0183105,0.04198
0.0537109,0.0422729
-0.181274,0.0439087
0.00671387,0.0434692
0.117188,0.0445679
0.00610352,0.0445374
0.0244141,0.0443787
0.0244141,0.0440125
0,0.0436035
0.057373,0.0438049
-0.03479,0.0436218
-0.0189209,0.0432739
-0.0292969,0.043335
0.0213623,0.0430603
0.0878906,0.0437744
-0.0671387,0.0441772
-0.0250244,0.0439148
0.0274658,0.0437195
0.020752,0.0427734
0.0158691,0.0419434
0.0323486,0.0420593
0.045166,0.0422974
0.020752,0.0424255
-0.0244141,0.0418823
-0.0244141,0.0416321
0.0280762,0.0417114
0.0201416,0.041687
-0.0189209,0.0418579
-0.0653076,0.0417419
-0.0482178,0.0419373
0.0195313,0.0421265
0.0842285,0.0427368
-0.0567627,0.0431702
-0.0640869,0.0436584
-0.0170898,0.0436279
0.115356,0.044635
-0.022583,0.0447266
-0.0231934,0.0448669
-0.0189209,0.0448669
0.0592041,0.0447327
-0.000610352,0.0446228
-0.0189209,0.0442505
-0.195923,0.0458252
-0.147705,0.0471375
0.00488281,0.0467407
0.132446,0.0478149
-0.109253,0.0485413
-0.10498,0.0494385
0.0299072,0.0488037
0.106201,0.0485413
0.0976563,0.0481934
0.114746,0.0492981
0.0598145,0.0495056
-0.17334,0.0504089
0.0604248,0.0502319
0,0.0502258
0.0012207,0.0498779
-0.0695801,0.0503113
-0.0421143,0.0502869
-0.00183105,0.0495667
0.0256348,0.0494751
0.0299072,0.0491455
0.045166,0.0494873
-0.012207,0.0493896
-0.000610352,0.0485046
0.0543213,0.0488525
-0.03479,0.0487
0.0244141,0.0476074
0.0134277,0.0470886
0.0408936,0.0468262
-0.0787354,0.0471436
0.0341797,0.0471497
-0.0952148,0.0478271
0.0244141,0.0479126
-0.0500488,0.048291
-0.043335,0.0483704
-0.0640869,0.0488586
-0.0720215,0.0495483
0.0640869,0.0495361
0.0476074,0.0494995
0,0.0488281
-0.149536,0.0503052
-0.134888,0.0512329
0.055542,0.0513306
0.175171,0.0524536
-0.13916,0.0536743
-0.0897217,0.0544678
0.0238037,0.0545654
0.0231934,0.054364
0.0366211,0.0542908
0.0543213,0.0541748
0.0305176,0.0542725
-0.00854492,0.0541138
0.0109863,0.0536926
-0.0256348,0.053064
-0.0378418,0.053418
0.0128174,0.0526245
0.0183105,0.0518311
0.0250244,0.0504395
-0.0378418,0.0506287
-0.020752,0.0506531
0.0445557,0.0505615
0.0238037,0.0489868
0.0341797,0.0492615
0.0683594,0.0487732
-0.0445557,0.0491577
-0.131836,0.0502319
0.0994873,0.0509827
0.0445557,0.0514282
-0.0579834,0.0514343
-0.0817871,0.0519043
-0.0152588,0.0518677
0.00549316,0.0516296
-0.0012207,0.0514282
0.0177002,0.0507263
0.0128174,0.0501831
-0.00610352,0.0499939
0.0256348,0.0499756
0.106201,0.0508301
-0.00671387,0.0507385
-0.119629,0.0516113
-0.0646973,0.0518066
0.12085,0.0528076
0.0268555,0.052832
-0.115356,0.0537415
-0.0408936,0.0538696
-0.0268555,0.0539368
-0.012207,0.0538696
-0.0256348,0.0534729
-0.00732422,0.053064
0.0738525,0.0536072
-0.0604248,0.0533691
-0.0274658,0.0530762
0.012207,0.0525574
0.055542,0.0529419
0.113525,0.0529236
-0.057373,0.0532715
0.0378418,0.053418
0.0146484,0.0533752
0.0512695,0.0532959
-0.00366211,0.0533264
-0.000610352,0.0531433
-0.0195313,0.0513794
-0.0146484,0.0500488
0.045166,0.0504517
0.0567627,0.0496948
-0.123291,0.0498352
-0.00854492,0.0488708
-0.0421143,0.0489929
-0.0177002,0.0481079
-0.00549316,0.0471863
0.0238037,0.0462769
-0.0463867,0.0461426
0.0323486,0.0447327
0.00915527,0.04422
-0.0701904,0.0449219
0.201416,0.0469238
-0.0183105,0.0464111
-0.137329,0.0473633
-0.0738525,0.0480835
-0.032959,0.0481567
0.0476074,0.0483337
-0.0146484,0.0480286
-0.0598145,0.0485046
-0.0305176,0.0488037
0.0140381,0.0484009
-0.0146484,0.0481995
-0.00976563,0.048053
0.116577,0.0490845
-0.00732422,0.0487488
0.0128174,0.0480896
-0.0244141,0.0479919
-0.0512695,0.0475525
0.0408936,0.0477173
0.0543213,0.04776
-0.0152588,0.0474792
0.0177002,0.0470154
0.000610352,0.0463013
-0.0292969,0.0459534
-0.00183105,0.0454956
0.0305176,0.0458008
-0.0512695,0.0448181
-0.0964355,0.0444336
0.112915,0.0450073
-0.0323486,0.0435791
-0.0579834,0.0427673
-0.0201416,0.0420715
0.0378418,0.0422119
0.0402832,0.0423828
0.0189209,0.0422058
0.0415039,0.0420776
0.0274658,0.0420471
-0.0164795,0.0421265
-0.0213623,0.0422302
-0.136108,0.043335
0.112305,0.0440796
0.067749,0.0446289
-0.118408,0.0456299
0.0439453,0.0458191
0.00976563,0.0455383
0.0274658,0.0456055
0.0378418,0.0455383
0.0384521,0.0456848
-0.00976563,0.0454407
-0.00671387,0.0448242
-0.00427246,0.0444214
-0.0701904,0.0438049
-0.0720215,0.0435303
0.055542,0.0436401
-0.043335,0.0434937
-0.0152588,0.0428284
-0.0335693,0.0430115
0.0231934,0.0431885
0.0201416,0.0433777
0.0256348,0.043457
0.0012207,0.0433411
-0.0158691,0.0434387
0.0463867,0.0436462
0.00854492,0.0426697
0.00793457,0.0426819
0.0164795,0.0416504
-0.0201416,0.0412048
-0.0408936,0.0404053
0.0427246,0.040564
-0.00976563,0.0395081
0.000610352,0.0391052
-0.0268555,0.0391052
-0.0305176,0.0392883
0.00183105,0.0390503
0.0213623,0.0391907
-0.00610352,0.0385132
0.0274658,0.0381836
-0.0622559,0.0385315
-0.0396729,0.0388062
0.057373,0.0388245
0.0378418,0.0380676
-0.134277,0.0388367
0.0396729,0.038855
0.0317383,0.0390259
-0.0421143,0.0389343
-0.0012207,0.0389099
-0.00610352,0.0389648
0.0878906,0.0396484
0.0109863,0.0396118
0.0299072,0.0394592
-0.0195313,0.0390869
-0.0152588,0.0380066
0.0311279,0.0382324
-0.0286865,0.0380981
-0.0708008,0.0386292
0.0793457,0.0393677
0.0250244,0.0393799
-0.0305176,0.0392212
-0.0952148,0.0398499
0.03479,0.0401062
0.0598145,0.0400024
0.0738525,0.0387268
-0.00793457,0.038623
-0.00793457,0.0373291
-0.0213623,0.0368042
-0.0921631,0.0373962
-0.0286865,0.037207
-0.0396729,0.0374573
0.0982666,0.0378418
-0.0726318,0.0382629
-0.0787354,0.0389099
0.0280762,0.0390442
0.0512695,0.0394592
0.137939,0.0396729
-0.0115967,0.0397156
-0.0213623,0.039801
-0.00244141,0.0395813
0.0878906,0.0399475
0.00793457,0.0396179
-0.0958252,0.040033
-0.0756836,0.0406372
0,0.0404602
0.131836,0.0417725
-0.0445557,0.041925
-0.0115967,0.0420227
-0.0970459,0.042688
-0.0012207,0.0421875
0.115967,0.0423828
-0.0250244,0.0415039
-0.0317383,0.0414978
-0.0299072,0.041217
0.00915527,0.0411072
0.0421143,0.0411499
0.0231934,0.040979
0.0146484,0.0409363
0.0256348,0.0407776
0.0476074,0.040979
0.0500488,0.0413147
-0.111694,0.042218
-0.0671387,0.0415283
0.0640869,0.0410461
-0.0421143,0.0407898
-0.00549316,0.0396606
-0.0769043,0.0399902
0.0439453,0.040332
0.00732422,0.0401306
0.0939941,0.0406921
-0.103149,0.0413391
0.0457764,0.0416992
0.0280762,0.0419128
-0.140991,0.04328
-0.160522,0.0441833
0.0463867,0.043927
0.0201416,0.043573
-0.0512695,0.0436523
-0.0585938,0.0440857
0.065918,0.0444092
0.117188,0.0453491
0.0817871,0.0459656
0.0311279,0.0460205
0.00793457,0.0460876
0.0170898,0.0460999
0.00671387,0.0457031
0.00366211,0.0456543
-0.0109863,0.0456848
0.00976563,0.0456177
-0.0622559,0.0460388
-0.0268555,0.0458984
0.0708008,0.0461792
-0.00915527,0.0461731
-0.00427246,0.0462097
-0.0177002,0.0461182
-0.0408936,0.0462219
-0.0323486,0.0465271
-0.022583,0.0465393
0.0311279,0.0467896
-0.0146484,0.0466614
0.00610352,0.0460999
-0.0506592,0.0462097
0.043335,0.0460693
0.0427246,0.0461182
-0.00366211,0.044812
0.012207,0.0445374
0.0854492,0.0450745
-0.0177002,0.0448303
-0.0506592,0.0453247
0.00915527,0.0453552
0.0195313,0.0446716
-0.142822,0.04599
0.010376,0.0457947
0.0305176,0.0459045
-0.0634766,0.0463867
-0.022583,0.0463013
-0.022583,0.0462402
0.00854492,0.0456177
0.0311279,0.0451355
0.0445557,0.0453308
0.0457764,0.0454834
-0.0177002,0.0447083
-0.090332,0.0452637
0.128784,0.0459534
0.0640869,0.0458557
-0.119019,0.0469666
-0.00915527,0.0469788
0.0457764,0.0472229
-0.0164795,0.0464661
-0.0476074,0.0466553
-0.0354004,0.0466125
0.0317383,0.0459473
0.0628662,0.0458496
0.0292969,0.0453552
-0.0708008,0.0457825
0.00427246,0.0453125
0.0524902,0.044458
0.0488281,0.0448303
-0.0469971,0.0450867
-0.078125,0.0458435
0.0408936,0.0453735
-0.0537109,0.0458313
0.010376,0.0449768
-0.0158691,0.0443787
0.0384521,0.0447632
-0.0164795,0.0436096
0.0610352,0.0437744
0.0445557,0.044104
0.0164795,0.0432983
-0.0488281,0.0437744
-0.00549316,0.0426697
0.0299072,0.0427185
0.0115967,0.0425171
-0.0476074,0.0426941
-0.128784,0.0438904
-0.0292969,0.0437622
0.106812,0.0445984
-0.0683594,0.0451355
-0.0335693,0.0452148
0.0683594,0.0454224
0.0231934,0.0451538
0.0317383,0.0443542
0.0646973,0.0443298
0.022583,0.0439148
-0.00244141,0.0435181
0.0213623,0.0436768
-0.0164795,0.0430725
0.0152588,0.0427856
-0.00732422,0.0427856
0.0146484,0.0419922
-0.0598145,0.0415588
-0.0634766,0.0417358
0.0598145,0.0420532
0.0701904,0.0413452
-0.0793457,0.0405334
0.0354004,0.0404236
-0.0537109,0.0407593
0.0268555,0.0405151
-0.0170898,0.0401001
0.0323486,0.0397644
0.0402832,0.0389954
-0.00671387,0.0382446
-0.0695801,0.0386292
-0.0274658,0.0388245
-0.0842285,0.0394958
-0.0158691,0.0395874
0.0463867,0.0400146
-0.0421143,0.0403259
-0.0714111,0.0409424
-0.0372314,0.0406921
0.00976563,0.0405212
0.0238037,0.0400513
0.0695801,0.0406555
0.0445557,0.0410583
-0.0146484,0.0410278
0.0323486,0.0409424
0.0256348,0.0408752
0.0915527,0.0415649
0.0653076,0.0419067
0.0305176,0.0420654
-0.111084,0.0431152
0.010376,0.0427124
-0.0219727,0.0424988
0.0323486,0.042395
-0.0134277,0.0424927
-0.043335,0.042804
-0.0299072,0.0422485
-0.00915527,0.0421631
0.0286865,0.0419434
0.0427246,0.0422791
0.0354004,0.0424377
-0.0250244,0.0412598
-0.00915527,0.0412476
-0.148315,0.0424255
-0.0646973,0.0424377
0.057373,0.0427856
0.0720215,0.04328
-0.0634766,0.0438293
-0.0256348,0.0437744
0.0640869,0.0439697
0.0756836,0.0442688
0.0109863,0.0442017
0.0512695,0.043811
-0.0305176,0.0428284
-0.012207,0.0423096
-0.0201416,0.0413208
-0.0482178,0.0417114
-0.00244141,0.0412781
-0.0372314,0.0414856
-0.112915,0.0421387
-0.107422,0.0428589
0.148926,0.0440308
-0.00183105,0.0434204
-0.0506592,0.043634
-0.0872803,0.0437988
-0.00366211,0.0437927
0.0494385,0.0437622
0.128784,0.0445618
0.0164795,0.0442566
-0.010376,0.0435791
-0.00854492,0.0432556
0.0177002,0.0428955
-0.03479,0.0431396
-0.117188,0.0441528
-0.0622559,0.0443909
0.0549316,0.0447754
0.0500488,0.0446655
-0.0244141,0.0444641
-0.0286865,0.0445862
0.0823975,0.0449219
0.0524902,0.0453918
0.0708008,0.0458008
0.0720215,0.046405
0.0286865,0.0462158
0.0439453,0.0453674
-0.00854492,0.0451599
-0.0109863,0.0442017
0.0231934,0.04375
0.012207,0.0435364
0.0134277,0.0429871
-0.0250244,0.0430054
0.03479,0.0430359
-0.0164795,0.0425537
0.0146484,0.0424744
0.055542,0.0430054
0.00305176,0.0428223
0.0115967,0.0427734
-0.0744629,0.0433655
0.0274658,0.0435669
-0.0305176,0.0437256
-0.149536,0.0446228
-0.180054,0.0457886
0.0109863,0.0453003
-0.0146484,0.0447449
-0.0427246,0.0443787
-0.0549316,0.044574
0.0109863,0.0441467
0.0604248,0.0444824
0.0524902,0.0448364
0.0421143,0.0449341
0.100708,0.0455383
-0.0280762,0.045752
-0.0665283,0.0457214
-0.0177002,0.0456238
0.0543213,0.0453247
0,0.045166
-0.0201416,0.0449036
-0.0354004,0.0448364
0.043335,0.0445557
0.0384521,0.0445679
0.0170898,0.0446411
0.0561523,0.0449646
0.0457764,0.0447266
0.0408936,0.0446899
-0.0134277,0.0446777
0.0274658,0.0446289
-0.0415039,0.0447876
-0.0378418,0.0442505
0.0665283,0.0442627
-0.0195313,0.0441528
-0.0598145,0.0436401
0.00427246,0.0435791
0.0366211,0.0437256
0.055542,0.0439575
0.0427246,0.0442505
-0.0384521,0.0442017
-0.0836182,0.0447388
-0.0115967,0.0447632
-0.00976563,0.044574
-0.0823975,0.0449707
0.0848389,0.0454651
-0.0146484,0.0453613
-0.057373,0.0458435
0.0427246,0.0447876
0.0787354,0.044928
0.0402832,0.0447571
-0.00976563,0.0441345
-0.065918,0.0441589
-0.055542,0.044458
0.0537109,0.0443542
0.020752,0.0438049
0.00366211,0.0437317
-0.131226,0.0445313
0.022583,0.0444519
0.116577,0.0454956
-0.0292969,0.0455872
-0.0756836,0.0458618
-0.20813,0.0479187
0.057373,0.0481201
0.22522,0.0492432
-0.15625,0.0497314
-0.0317383,0.0485596
0.0891113,0.0494324
0.118408,0.0501099
0.0939941,0.050177
0.0927734,0.0510681
-0.0415039,0.0509888
0.00854492,0.0497864
0.0256348,0.0498779
0.0799561,0.0505737
-0.0817871,0.0513062
-0.0366211,0.0514954
0.102539,0.0521729
0.012207,0.051123
0.00305176,0.050531
-0.0408936,0.0503906
0.0201416,0.0500916
-0.00793457,0.0499268
-0.0244141,0.049884
-0.0158691,0.0492187
-0.0164795,0.0488586
-0.0335693,0.0484863
-0.03479,0.048114
0.0524902,0.0483521
-0.020752,0.0481201
-0.0561523,0.0485962
-0.106201,0.0495483
0.0408936,0.0497253
0.0244141,0.0498474
0.00793457,0.0497925
-0.000610352,0.0495483
-0.0744629,0.0499451
-0.0622559,0.0504028
-0.0646973,0.0509033
-0.010376,0.0504517
0.158691,0.0520081
-0.0531006,0.0524231
-0.0585938,0.0522644
0.0427246,0.052417
0.116577,0.0532776
0.0708008,0.0524902
-0.00732422,0.0507629
-0.0299072,0.0509521
0.0634766,0.0514404
-0.0268555,0.0512817
-0.0231934,0.0509644
-0.0463867,0.0513184
-0.000610352,0.0507202
0.0897217,0.0510925
0.0494385,0.0511658
0.0524902,0.0506836
0.0567627,0.0509705
-0.0964355,0.0512695
0.0158691,0.0512512
0.0952148,0.0516602
-0.0366211,0.0520264
-0.0274658,0.0520996
-0.0109863,0.0518555
0.00854492,0.0515076
0.000610352,0.0511292
0.0402832,0.0513611
0.0146484,0.050946
-0.0134277,0.0506226
-0.00427246,0.0502563
0.0140381,0.0502625
0.0488281,0.0504761
0.00305176,0.0500916
-0.0372314,0.0500854
0,0.0494202
0.0183105,0.049408
-0.0299072,0.0491089
-0.0506592,0.0495728
-0.0323486,0.04953
-0.0299072,0.0492737
-0.0457764,0.0493042
-0.0128174,0.0490479
-0.0750732,0.0489624
-0.0720215,0.0495667
-0.000610352,0.0494751
-0.0506592,0.0491577
0.117798,0.0494873
0.0463867,0.0498047
-0.0323486,0.0495544
0.0518799,0.049646
0.101318,0.0498718
0.0762939,0.0502319
0.0537109,0.0506714
0.022583,0.050238
-0.00732422,0.0497559
0.0482178,0.0497009
-0.0140381,0.0496338
-0.057373,0.0501709
-0.032959,0.0491882
0.0292969,0.0492554
-0.00244141,0.048114
0.00976563,0.0479187
0.00183105,0.0471802
0.0152588,0.0452515
0.0128174,0.0448059
-0.00244141,0.0425781
0.0256348,0.041272
0.010376,0.0410583
0.00671387,0.0402344
-0.0683594,0.0397339
-0.043335,0.0392273
-0.0384521,0.0386841
0.0610352,0.0388794
-0.0518799,0.0393127
-0.0152588,0.039209
0.0372314,0.0387817
0.0463867,0.0384277
-0.0256348,0.0383179
0.0170898,0.0374634
0.0787354,0.0381287
-0.0219727,0.0383179
0.010376,0.0380127
-0.0421143,0.0382324
-0.00427246,0.0381958
0.0201416,0.0381531
0.00854492,0.0380798
0.0012207,0.0379272
-0.0482178,0.0380737
0.022583,0.0379517
0.0146484,0.0375732
-0.067749,0.0380432
-0.0494385,0.0379761
-0.0854492,0.0377686
-0.0842285,0.0382019
